account_id,label_kor
entity00113058_DisclosureOfSecuritiesPledgedAsSecurityTextBlock,담보로 제공된 유가증권에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfSensitivityAnalysisForActuarialAssumptionsOfOtherLongtermBenefitsTable,기타장기종업원급여 보험수리적가정의 민감도분석에 대한 공시
entity00113058_DisclosureOfSensitivityAnalysisForActuarialAssumptionsOfOtherLongtermBenefitsTextBlock,기타장기종업원급여 보험수리적가정의 민감도분석에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseContractsWithinScopeOfIfrs17MarketRiskAbstract,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험[ 개요 ]"
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseContractsWithinScopeOfIfrs17MarketRiskTable,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험"
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseContractsWithinScopeOfIfrs17MarketRiskTextBlock,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험[ 문장영역 ]"
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17BaseAmountAbstract,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시. 기준금액[ 개요 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17BaseAmountLineItemsOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17BaseAmountTableOfLineItems,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시. 기준금액 [ 항목 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17BaseAmountTable,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시. 기준금액
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17BaseAmountTextBlock,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시. 기준금액[ 문장영역 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17LineItemsOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseContractsWithinScopeOfIfrs17MarketRiskTableOfLineItems,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시 [ 항목 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromFinancialAssetsAndContractsWithinScopeOfIfrs17Abstract,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험[ 개요 ]"
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromFinancialAssetsAndContractsWithinScopeOfIfrs17LineItemsOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromFinancialAssetsAndContractsWithinScopeOfIfrs17TableOfLineItems,IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시 [ 항목 ]
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromFinancialAssetsAndContractsWithinScopeOfIfrs17Table,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험"
entity00113058_DisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromFinancialAssetsAndContractsWithinScopeOfIfrs17TextBlock,"IFRS 17의 적용범위에 포함되는 계약에서 생기는 위험 익스포저의 변동에 대한 민감도 분석 공시, 시장위험 [ 문장영역 ]"
entity00113058_DisclosureOfShareBasedPaymentArrangementsTable,주식기준보상약정의 조건에 대한 공시
entity00113058_DisclosureOfShareBasedPaymentArrangementsTextBlock,주식기준보상약정의 조건에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfSignificantNonCashTransactionsTable,현금의 유입과 유출이 없는 거래의 주요 내용
entity00113058_DisclosureOfSignificantNonCashTransactionsTextBlock,현금의 유입과 유출이 없는 거래의 주요 내용[ 문장영역 ]
entity00113058_DisclosureOfSubtotalOfTransactionsBetweenRelatedPartiesTable,특수관계자거래 소계에 대한 공시
entity00113058_DisclosureOfSubtotalOfTransactionsBetweenRelatedPartiesTextBlock,특수관계자거래 소계에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfTheDefinedContributionPlansTable,확정기여제도의 공시
entity00113058_DisclosureOfTheDefinedContributionPlansTextBlock,확정기여제도의 공시[ 문장영역 ]
entity00113058_DisclosureOfTheSubtotalOfFinancialTransactionsBetweenRelatedPartiesTable,특수관계자 자금거래 소계에 관한 공시
entity00113058_DisclosureOfTheSubtotalOfFinancialTransactionsBetweenRelatedPartiesTextBlock,특수관계자 자금거래 소계에 관한 공시[ 문장영역 ]
entity00113058_DisclosureOfTheSubtotalOfOutstandingBalancesForRelatedPartyTransactionsTable,특수관계자거래의 채권·채무 잔액 소계에 대한 공시
entity00113058_DisclosureOfTheSubtotalOfOutstandingBalancesForRelatedPartyTransactionsTextBlock,특수관계자거래의 채권·채무 잔액 소계에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfTransferredFinancialAssetsThatAreNotDerecognisedInTheirEntiretyRepurchaseAgreementsTable,"전부가 제거되지 않은 양도된 금융자산에 대한 공시, 환매조건부매도"
entity00113058_DisclosureOfTransferredFinancialAssetsThatAreNotDerecognisedInTheirEntiretyRepurchaseAgreementsTextBlock,"전부가 제거되지 않은 양도된 금융자산에 대한 공시, 환매조건부매도[ 문장영역 ]"
entity00113058_DisclosureOfTransferredFinancialAssetsThatAreNotDerecognisedInTheirEntiretySecuritiesLentTable,"전부가 제거되지 않은 양도된 금융자산에 대한 공시, 대여유가증권"
entity00113058_DisclosureOfTransferredFinancialAssetsThatAreNotDerecognisedInTheirEntiretySecuritiesLentTextBlock,"전부가 제거되지 않은 양도된 금융자산에 대한 공시, 대여유가증권[ 문장영역 ]"
entity00113058_DisclosureOfTransfersBetweenFairValueHierarchyLevels,공정가치 서열체계 수준 간의 이동
entity00113058_DisclosureOfUnincurredCapitalExpenditureCommitmentsTable,발생하지 않은 자본적지출 약정에 대한 공시
entity00113058_DisclosureOfUnincurredCapitalExpenditureCommitmentsTextBlock,발생하지 않은 자본적지출 약정에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfValuationProcessesUsedInFairValueMeasurementTable,공정가치측정에 사용된 평가과정에 대한 공시
entity00113058_DisclosureOfValuationProcessesUsedInFairValueMeasurementTextBlock,공정가치측정에 사용된 평가과정에 대한 공시[ 문장영역 ]
entity00113058_DisclosureOfWeightedAverageDurationOfDefinedBenefitObligationTable,확정급여채무의 가중평균만기에 대한 공시
entity00113058_DisclosureOfWeightedAverageDurationOfDefinedBenefitObligationTextBlock,확정급여채무의 가중평균만기에 대한 공시[ 문장영역 ]
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesReinsuranceContractsHeldTable,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 출재보험"
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesReinsuranceContractsHeldTextBlock,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 출재보험[ 문장영역 ]"
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesSubtotalTable,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 합계"
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesSubtotalTextBlock,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 합계[ 문장영역 ]"
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesTotalTable,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 합계"
entity00113058_DisclosuresOfTheReconciliationOfTheContractualServiceMarginAndTheAmountOfInsuranceRevenueSeparatelyForContractsUnderTheTransitionApproachesTotalTextBlock,"전환방법 별 보험계약마진의 변동과 보험수익에 미치는 효과에 대한 공시, 합계[ 문장영역 ]"
entity00113058_DisclousreOfCreditGrades,신용등급에 대한 공시
entity00113058_DiscountedNotesInHouseMemberOfTypesOfCommitmentsMemberOfDisclosureOfCommitmentsTableOfMember,할인어음(자체) [구성요소]
entity00113058_DiscountedNotesSubscriptionDepositMemberOfTypesOfCommitmentsMemberOfDisclosureOfCommitmentsTableOfMember,할인어음(청약증거금) [구성요소]
entity00113058_DividendIncomeFromInvestmentsInAssociatesAndSubsidiariesOfNonOperatingIncomeOfNonoperatingIncomeExpenseTableOfItems,관계기업/종속기업투자 배당수익
entity00113058_DividendTransactionsBetweenEntityRelatedPartyPaymentOfDividendTransactionsBetweenEntityRelatedPartyOfDisclosureOfTheSubtotalOfFinancialTransactionsBetweenRelatedPartiesTableOfItems,"배당거래, 지급"
entity00113058_DividendTransactionsBetweenEntityRelatedPartyReceiptOfDividendTransactionsBetweenEntityRelatedPartyOfDisclosureOfTheSubtotalOfFinancialTransactionsBetweenRelatedPartiesTableOfItems,"배당거래, 수취"
entity00113058_DividendsPaidClassifiedAsFinancingActivitiesOfCashFlowsFromUsedInFinancingActivities,배당금의 지급
entity00113058_DividendsRecognisedForFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionOrSubsequentlyTable,당기손익-공정가치측정지정금융자산으로부터 인식된 배당금에 대한 공시
entity00113058_DividendsRecognisedForFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognitionOrSubsequentlyTextBlock,당기손익-공정가치측정지정금융자산으로부터 인식된 배당금에 대한 공시[ 문장영역 ]
entity00113058_DividendsRecognisedForInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncomeTable,기타포괄손익-공정가치 측정 항목으로 지정된 지분상품에 대한 투자로 부터 인식된 배당금
entity00113058_DividendsRecognisedForInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncomeTextBlock,기타포괄손익-공정가치 측정 항목으로 지정된 지분상품에 대한 투자로 부터 인식된 배당금[ 문장영역 ]
entity00113058_DpRealEstateAmericaLlcMemberOfSubsidiariesAndBeneficiaryCertificatesMemberOfDisclosureOfOutstandingBalancesForRelatedPartyTransactionsTableOfMember,DP Real Estate America LLC [구성요소]
entity00113058_DpRealEstateAmericaLlcMemberOfSubsidiariesAndBeneficiaryCertificatesMemberOfDisclosureOfTransactionsBetweenRelatedPartiesTableOfMember,DP Real Estate America LLC [구성요소]
entity00113058_EffectOfChangeInExchangeRateMemberOfEffectOfFinancialRiskAndChangesInFinancialRiskMemberOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesTableOfMember,환율변동효과 [구성요소]
entity00113058_EffectOfChangesInDiscountRateAndFinancialAssumptionsMemberOfEffectOfFinancialRiskAndChangesInFinancialRiskMemberOfDisclosureOfAnalysisOfInsuranceFinanceIncomeExpensesTableOfMember,할인율 및 금융가정의 변경효과 [구성요소]
entity00113058_EffectsOfChangesRelatedToFutureServiceByInsuranceContractComponentsAbstract,미래서비스 관련 보험계약 구성요소별 변동효과[ 개요 ]
entity00113058_EffectsOfChangesRelatedToFutureServiceByInsuranceContractComponentsOfEffectsOfChangesRelatedToFutureServiceByInsuranceContractComponentsTableOfLineItems,미래서비스 관련 보험계약 구성요소별 변동효과 [ 항목 ]
entity00113058_EffectsOfChangesRelatedToFutureServiceByInsuranceContractComponentsTable,미래서비스 관련 보험계약 구성요소별 변동효과
entity00113058_EffectsOfChangesRelatedToFutureServiceByInsuranceContractComponentsTextBlock,미래서비스 관련 보험계약 구성요소별 변동효과[ 문장영역 ]
entity00113058_ElectricityGasSteamAndWaterIndustryAndOthersMemberOfIndustriesMemberOfConcentrationOfCreditRiskByIndustriesDebtsSecuritiesTableOfMember,"전기, 가스, 증기 및 수도사업 등 [구성요소]"
entity00113058_ElectricityGasSteamAndWaterIndustryAndOthersMemberOfIndustriesMemberOfConcentrationOfCreditRiskByIndustriesTableOfMember,"전기, 가스, 증기 및 수도사업 등 [구성요소]"
entity00113058_EngineeringInsuranceMemberOfGeneralInsuranceMemberOfDisclosureOfDetailedInformationAboutConcentrationsOfRiskThatArisesFromContractsWithinScopeOfIfrs17NonLifeInsuranceSegmentTableTableOfMember,기술보험 [구성요소]
entity00113058_EquityAtBeginningOfPeriodAfterAdoptingIfrs17OfStatementOfChangesInEquityLineItems,기초자본 (조정후)
entity00113058_EquityAtBeginningOfPeriodAfterAdoptingNewAccountingPolicyOfStatementOfChangesInEquityLineItems,기초자본(회계정책 변경 적용 후)
entity00113058_EquityAtBeginningOfPeriodAfterChangingAccountingPolicyOfStatementOfChangesInEquityLineItems,기초자본 (조정후)
entity00113058_EquityCommitmentsMemberOfTypesOfCommitmentsMemberOfDisclosureOfOtherCommitmentsTableOfMember,출자약정 [구성요소]
entity00113058_EquityPledgeMemberOfTypesOfCommitmentsMemberOfDisclosureOfPropertyPlantAndEquipmentPledgedAsSecurityTableOfMember,주식 지분 근저당권 [구성요소]
entity00113058_EquityPriceOfRiskVariablesMemberOfDisclosureOfSensitivityAnalysisToChangesInRiskVariablesThatAriseFromContractsWithinScopeOfIfrs17FinancialRiskTableOfMember,주식가격 [구성요소]
entity00113058_EquitySecuritiesInForeignCurrencyMemberOfEquityInvestmentsMemberOfDisclosureOfFinancialAssetsAtFairValueThroughProfitOrLossTableOfMember,외화지분증권 [구성요소]
entity00113058_ExchangeTradedFundsMemberOfFinancialAssetsClassMemberOfDisclosureOfFinancialAssetsPledgedAsSecurityForRepurchaseAgreementsTableOfMember,상장지수펀드 [구성요소]
entity00113058_ExpectedBondPurchaseTransactionMemberOfHedgedItemsMemberOfDisclosureOfDetailedInformationAboutHedgedItemsTableOfMember,채권예상매입거래 [구성요소]
entity00113058_ExpectedClaimOfExpectedClaimsByPeriodComparedToRiskPremiumsLineItemsOfExpectedClaimsByPeriodComparedToRiskPremiumsTableOfItems,예상보험금
entity00113058_ExpectedClaimPresentValueOfExpectedClaimsByPeriodComparedToRiskPremiumsLineItemsOfExpectedClaimsByPeriodComparedToRiskPremiumsTableOfItems,예상보험금 현재가치
entity00113058_ExpectedClaimsByPeriodComparedToRiskPremiumsLifeInsuranceAbstract,위험보험료 대비 예상보험금[ 개요 ]
entity00113058_ExpectedClaimsByPeriodComparedToRiskPremiumsLifeInsuranceInParAbstract,"위험보험료 대비 예상보험금, 생명보험, In-Par[ 개요 ]"
entity00113058_ExpectedClaimsByPeriodComparedToRiskPremiumsLifeInsuranceInParTable,"위험보험료 대비 예상보험금, 생명보험, In-Par"
